datetime,ward,bed_type,total_beds,staffed_beds,occupied_beds,closed_beds,hospital
19/10/2024,Surgery,General,36,34,27,2,hos_75dc3992
26/10/2024,Surgery,General,36,34,32,2,hos_75dc3992
30/11/2024,Surgery,General,36,34,29,2,hos_75dc3992
14/12/2024,Surgery,General,36,34,30,2,hos_75dc3992
15/12/2024,Surgery,General,36,34,32,2,hos_75dc3992
22/12/2024,Surgery,General,36,34,27,2,hos_75dc3992
25/12/2024,Surgery,General,36,34,29,2,hos_75dc3992
4/1/2025,Surgery,General,36,34,30,2,hos_75dc3992
12/1/2025,Surgery,General,36,34,30,2,hos_75dc3992
18/1/2025,Surgery,General,36,34,28,2,hos_75dc3992
4/2/2025,Surgery,General,36,34,32,2,hos_75dc3992
12/2/2025,Surgery,General,36,34,32,2,hos_75dc3992
16/2/2025,Surgery,General,36,34,30,2,hos_75dc3992
22/2/2025,Surgery,General,36,34,28,2,hos_75dc3992
23/2/2025,Surgery,General,36,34,29,2,hos_75dc3992
1/3/2025,Surgery,General,36,34,29,2,hos_75dc3992
9/3/2025,Surgery,General,36,34,28,2,hos_75dc3992
14/3/2025,Surgery,General,36,34,32,2,hos_75dc3992
15/3/2025,Surgery,General,36,34,30,2,hos_75dc3992
23/3/2025,Surgery,General,36,34,28,2,hos_75dc3992
2/4/2025,Surgery,General,36,34,33,2,hos_75dc3992
6/4/2025,Surgery,General,36,34,31,2,hos_75dc3992
27/4/2025,Surgery,General,36,34,29,2,hos_75dc3992
30/4/2025,Surgery,General,36,34,32,2,hos_75dc3992
4/5/2025,Surgery,General,36,34,30,2,hos_75dc3992
9/5/2025,Surgery,General,36,34,30,2,hos_75dc3992
10/5/2025,Surgery,General,36,34,26,2,hos_75dc3992
25/5/2025,Surgery,General,36,34,25,2,hos_75dc3992
26/5/2025,Surgery,General,36,34,32,2,hos_75dc3992
31/5/2025,Surgery,General,36,34,27,2,hos_75dc3992
1/6/2025,Surgery,General,36,34,28,2,hos_75dc3992
8/6/2025,Surgery,General,36,34,31,2,hos_75dc3992
11/6/2025,Surgery,General,36,34,30,2,hos_75dc3992
17/6/2025,Surgery,General,36,34,29,2,hos_75dc3992
19/6/2025,Surgery,General,36,34,29,2,hos_75dc3992
28/6/2025,Surgery,General,36,34,30,2,hos_75dc3992
29/6/2025,Surgery,General,36,34,27,2,hos_75dc3992
1/7/2025,Surgery,General,36,34,29,2,hos_75dc3992
3/7/2025,Surgery,General,36,34,32,2,hos_75dc3992
8/7/2025,Surgery,General,36,34,31,2,hos_75dc3992
15/7/2025,Surgery,General,36,34,29,2,hos_75dc3992
19/7/2025,Surgery,General,36,34,27,2,hos_75dc3992
2/8/2025,Surgery,General,36,34,31,2,hos_75dc3992
3/8/2025,Surgery,General,36,34,28,2,hos_75dc3992
24/8/2025,Surgery,General,36,34,28,2,hos_75dc3992
30/8/2025,Surgery,General,36,34,32,2,hos_75dc3992
7/9/2025,Surgery,General,36,34,27,2,hos_75dc3992
9/9/2025,Surgery,General,36,34,29,2,hos_75dc3992
13/9/2025,Surgery,General,36,34,31,2,hos_75dc3992
18/9/2025,Surgery,General,36,34,33,2,hos_75dc3992
23/9/2025,Surgery,General,36,34,32,2,hos_75dc3992
26/9/2025,Surgery,General,36,34,31,2,hos_75dc3992
4/10/2025,Surgery,General,36,34,27,2,hos_75dc3992
5/10/2025,Surgery,General,36,34,30,2,hos_75dc3992
11/10/2025,Surgery,General,36,34,31,2,hos_75dc3992
26/10/2025,Surgery,General,36,34,28,2,hos_75dc3992
2/11/2025,Surgery,General,36,34,30,2,hos_75dc3992
5/11/2025,Surgery,General,36,34,32,2,hos_75dc3992
8/11/2025,Surgery,General,36,34,28,2,hos_75dc3992
16/11/2025,Surgery,General,36,34,30,2,hos_75dc3992
19/11/2025,Surgery,General,36,34,32,2,hos_75dc3992
22/11/2025,Surgery,General,36,34,28,2,hos_75dc3992
27/11/2025,Surgery,General,36,34,30,2,hos_75dc3992
7/12/2025,Surgery,General,36,34,27,2,hos_75dc3992
13/12/2025,Surgery,General,36,34,29,2,hos_75dc3992
14/12/2025,Surgery,General,36,34,31,2,hos_75dc3992
20/12/2025,Surgery,General,36,34,28,2,hos_75dc3992
21/12/2025,Surgery,General,36,34,30,2,hos_75dc3992
24/12/2025,Surgery,General,36,34,29,2,hos_75dc3992
26/12/2025,Surgery,General,36,34,25,2,hos_75dc3992
27/12/2025,Surgery,General,36,34,31,2,hos_75dc3992
28/12/2025,Surgery,General,36,34,28,2,hos_75dc3992
7/1/2024,Surgery,General,22,20,17,2,hos_4ccff248
14/1/2024,Surgery,General,22,20,15,2,hos_4ccff248
27/1/2024,Surgery,General,22,20,17,2,hos_4ccff248
31/1/2024,Surgery,General,22,20,18,2,hos_4ccff248
10/2/2024,Surgery,General,22,20,16,2,hos_4ccff248
18/2/2024,Surgery,General,22,20,17,2,hos_4ccff248
22/2/2024,Surgery,General,22,20,17,2,hos_4ccff248
26/2/2024,Surgery,General,22,20,19,2,hos_4ccff248
3/3/2024,Surgery,General,22,20,17,2,hos_4ccff248
17/3/2024,Surgery,General,22,20,16,2,hos_4ccff248
6/4/2024,Surgery,General,22,20,18,2,hos_4ccff248
9/4/2024,Surgery,General,22,20,17,2,hos_4ccff248
13/4/2024,Surgery,General,22,20,17,2,hos_4ccff248
19/4/2024,Surgery,General,22,20,17,2,hos_4ccff248
20/4/2024,Surgery,General,22,20,16,2,hos_4ccff248
29/4/2024,Surgery,General,22,20,18,2,hos_4ccff248
4/5/2024,Surgery,General,22,20,17,2,hos_4ccff248
6/5/2024,Surgery,General,22,20,18,2,hos_4ccff248
20/5/2024,Surgery,General,22,20,19,2,hos_4ccff248
25/5/2024,Surgery,General,22,20,18,2,hos_4ccff248
29/5/2024,Surgery,General,22,20,16,2,hos_4ccff248
4/6/2024,Surgery,General,22,20,17,2,hos_4ccff248
9/6/2024,Surgery,General,22,20,17,2,hos_4ccff248
30/6/2024,Surgery,General,22,20,16,2,hos_4ccff248
13/7/2024,Surgery,General,22,20,18,2,hos_4ccff248
27/7/2024,Surgery,General,22,20,18,2,hos_4ccff248
28/7/2024,Surgery,General,22,20,17,2,hos_4ccff248
10/8/2024,Surgery,General,22,20,17,2,hos_4ccff248
18/8/2024,Surgery,General,22,20,16,2,hos_4ccff248
25/8/2024,Surgery,General,22,20,16,2,hos_4ccff248
21/9/2024,Surgery,General,22,20,17,2,hos_4ccff248
22/9/2024,Surgery,General,22,20,16,2,hos_4ccff248
29/9/2024,Surgery,General,22,20,15,2,hos_4ccff248
30/11/2024,Surgery,General,22,20,16,2,hos_4ccff248
15/12/2024,Surgery,General,22,20,17,2,hos_4ccff248
22/12/2024,Surgery,General,22,20,17,2,hos_4ccff248
26/12/2024,Surgery,General,22,20,16,2,hos_4ccff248
28/12/2024,Surgery,General,22,20,18,2,hos_4ccff248
12/1/2025,Surgery,General,22,20,16,2,hos_4ccff248
17/2/2025,Surgery,General,22,20,18,2,hos_4ccff248
23/2/2025,Surgery,General,22,20,15,2,hos_4ccff248
1/3/2025,Surgery,General,22,20,15,2,hos_4ccff248
9/3/2025,Surgery,General,22,20,16,2,hos_4ccff248
11/3/2025,Surgery,General,22,20,19,2,hos_4ccff248
15/3/2025,Surgery,General,22,20,17,2,hos_4ccff248
20/3/2025,Surgery,General,22,20,18,2,hos_4ccff248
23/3/2025,Surgery,General,22,20,16,2,hos_4ccff248
13/4/2025,Surgery,General,22,20,17,2,hos_4ccff248
26/4/2025,Surgery,General,22,20,16,2,hos_4ccff248
7/5/2025,Surgery,General,22,20,17,2,hos_4ccff248
2/6/2025,Surgery,General,22,20,18,2,hos_4ccff248
4/6/2025,Surgery,General,22,20,19,2,hos_4ccff248
8/6/2025,Surgery,General,22,20,17,2,hos_4ccff248
17/6/2025,Surgery,General,22,20,17,2,hos_4ccff248
29/6/2025,Surgery,General,22,20,19,2,hos_4ccff248
5/7/2025,Surgery,General,22,20,17,2,hos_4ccff248
8/7/2025,Surgery,General,22,20,17,2,hos_4ccff248
24/7/2025,Surgery,General,22,20,19,2,hos_4ccff248
2/8/2025,Surgery,General,22,20,17,2,hos_4ccff248
3/8/2025,Surgery,General,22,20,17,2,hos_4ccff248
17/8/2025,Surgery,General,22,20,18,2,hos_4ccff248
20/8/2025,Surgery,General,22,20,18,2,hos_4ccff248
23/8/2025,Surgery,General,22,20,16,2,hos_4ccff248
26/8/2025,Surgery,General,22,20,16,2,hos_4ccff248
6/9/2025,Surgery,General,22,20,16,2,hos_4ccff248
13/9/2025,Surgery,General,22,20,15,2,hos_4ccff248
14/9/2025,Surgery,General,22,20,17,2,hos_4ccff248
20/9/2025,Surgery,General,22,20,17,2,hos_4ccff248
12/10/2025,Surgery,General,22,20,16,2,hos_4ccff248
13/10/2025,Surgery,General,22,20,17,2,hos_4ccff248
17/10/2025,Surgery,General,22,20,17,2,hos_4ccff248
8/11/2025,Surgery,General,22,20,16,2,hos_4ccff248
10/11/2025,Surgery,General,22,20,19,2,hos_4ccff248
6/12/2025,Surgery,General,22,20,16,2,hos_4ccff248
14/12/2025,Surgery,General,22,20,17,2,hos_4ccff248
20/12/2025,Surgery,General,22,20,18,2,hos_4ccff248
27/12/2025,Surgery,General,22,20,16,2,hos_4ccff248
1/1/2024,Surgery,General,22,20,16,2,hos_09ac214b
2/1/2024,Surgery,General,22,20,17,2,hos_09ac214b
26/1/2024,Surgery,General,22,20,18,2,hos_09ac214b
17/2/2024,Surgery,General,22,20,17,2,hos_09ac214b
18/2/2024,Surgery,General,22,20,17,2,hos_09ac214b
23/2/2024,Surgery,General,22,20,16,2,hos_09ac214b
24/2/2024,Surgery,General,22,20,19,2,hos_09ac214b
25/2/2024,Surgery,General,22,20,16,2,hos_09ac214b
10/3/2024,Surgery,General,22,20,16,2,hos_09ac214b
16/3/2024,Surgery,General,22,20,16,2,hos_09ac214b
17/3/2024,Surgery,General,22,20,18,2,hos_09ac214b
24/3/2024,Surgery,General,22,20,16,2,hos_09ac214b
25/3/2024,Surgery,General,22,20,19,2,hos_09ac214b
6/4/2024,Surgery,General,22,20,15,2,hos_09ac214b
7/4/2024,Surgery,General,22,20,17,2,hos_09ac214b
8/4/2024,Surgery,General,22,20,17,2,hos_09ac214b
18/4/2024,Surgery,General,22,20,18,2,hos_09ac214b
20/4/2024,Surgery,General,22,20,17,2,hos_09ac214b
28/4/2024,Surgery,General,22,20,16,2,hos_09ac214b
30/4/2024,Surgery,General,22,20,18,2,hos_09ac214b
11/5/2024,Surgery,General,22,20,18,2,hos_09ac214b
25/5/2024,Surgery,General,22,20,17,2,hos_09ac214b
1/6/2024,Surgery,General,22,20,17,2,hos_09ac214b
2/6/2024,Surgery,General,22,20,16,2,hos_09ac214b
8/6/2024,Surgery,General,22,20,16,2,hos_09ac214b
15/6/2024,Surgery,General,22,20,16,2,hos_09ac214b
16/6/2024,Surgery,General,22,20,17,2,hos_09ac214b
30/6/2024,Surgery,General,22,20,18,2,hos_09ac214b
3/7/2024,Surgery,General,22,20,19,2,hos_09ac214b
20/7/2024,Surgery,General,22,20,15,2,hos_09ac214b
27/7/2024,Surgery,General,22,20,15,2,hos_09ac214b
28/7/2024,Surgery,General,22,20,17,2,hos_09ac214b
6/8/2024,Surgery,General,22,20,17,2,hos_09ac214b
11/8/2024,Surgery,General,22,20,18,2,hos_09ac214b
18/8/2024,Surgery,General,22,20,16,2,hos_09ac214b
8/9/2024,Surgery,General,22,20,18,2,hos_09ac214b
14/9/2024,Surgery,General,22,20,17,2,hos_09ac214b
18/9/2024,Surgery,General,22,20,18,2,hos_09ac214b
19/9/2024,Surgery,General,22,20,19,2,hos_09ac214b
5/10/2024,Surgery,General,22,20,17,2,hos_09ac214b
13/10/2024,Surgery,General,22,20,17,2,hos_09ac214b
14/10/2024,Surgery,General,22,20,18,2,hos_09ac214b
15/10/2024,Surgery,General,22,20,16,2,hos_09ac214b
10/11/2024,Surgery,General,22,20,18,2,hos_09ac214b
17/11/2024,Surgery,General,22,20,17,2,hos_09ac214b
23/11/2024,Surgery,General,22,20,17,2,hos_09ac214b
4/12/2024,Surgery,General,22,20,17,2,hos_09ac214b
7/12/2024,Surgery,General,22,20,17,2,hos_09ac214b
21/12/2024,Surgery,General,22,20,18,2,hos_09ac214b
3/1/2025,Surgery,General,22,20,18,2,hos_09ac214b
4/1/2025,Surgery,General,22,20,17,2,hos_09ac214b
17/1/2025,Surgery,General,22,20,16,2,hos_09ac214b
19/1/2025,Surgery,General,22,20,17,2,hos_09ac214b
25/1/2025,Surgery,General,22,20,15,2,hos_09ac214b
31/1/2025,Surgery,General,22,20,17,2,hos_09ac214b
1/2/2025,Surgery,General,22,20,17,2,hos_09ac214b
9/2/2025,Surgery,General,22,20,18,2,hos_09ac214b
7/3/2025,Surgery,General,22,20,18,2,hos_09ac214b
8/3/2025,Surgery,General,22,20,17,2,hos_09ac214b
15/3/2025,Surgery,General,22,20,17,2,hos_09ac214b
26/3/2025,Surgery,General,22,20,17,2,hos_09ac214b
27/3/2025,Surgery,General,22,20,18,2,hos_09ac214b
29/3/2025,Surgery,General,22,20,15,2,hos_09ac214b
3/4/2025,Surgery,General,22,20,18,2,hos_09ac214b
5/4/2025,Surgery,General,22,20,16,2,hos_09ac214b
12/4/2025,Surgery,General,22,20,17,2,hos_09ac214b
16/4/2025,Surgery,General,22,20,18,2,hos_09ac214b
18/4/2025,Surgery,General,22,20,17,2,hos_09ac214b
20/4/2025,Surgery,General,22,20,17,2,hos_09ac214b
28/4/2025,Surgery,General,22,20,19,2,hos_09ac214b
3/5/2025,Surgery,General,22,20,17,2,hos_09ac214b
4/5/2025,Surgery,General,22,20,17,2,hos_09ac214b
7/5/2025,Surgery,General,22,20,16,2,hos_09ac214b
15/5/2025,Surgery,General,22,20,18,2,hos_09ac214b
25/5/2025,Surgery,General,22,20,16,2,hos_09ac214b
8/6/2025,Surgery,General,22,20,17,2,hos_09ac214b
21/6/2025,Surgery,General,22,20,17,2,hos_09ac214b
22/6/2025,Surgery,General,22,20,15,2,hos_09ac214b
25/6/2025,Surgery,General,22,20,18,2,hos_09ac214b
28/6/2025,Surgery,General,22,20,17,2,hos_09ac214b
29/6/2025,Surgery,General,22,20,17,2,hos_09ac214b
5/7/2025,Surgery,General,22,20,16,2,hos_09ac214b
13/7/2025,Surgery,General,22,20,18,2,hos_09ac214b
19/7/2025,Surgery,General,22,20,19,2,hos_09ac214b
20/7/2025,Surgery,General,22,20,17,2,hos_09ac214b
30/7/2025,Surgery,General,22,20,17,2,hos_09ac214b
3/8/2025,Surgery,General,22,20,16,2,hos_09ac214b
4/8/2025,Surgery,General,22,20,17,2,hos_09ac214b
17/8/2025,Surgery,General,22,20,16,2,hos_09ac214b
24/8/2025,Surgery,General,22,20,15,2,hos_09ac214b
28/8/2025,Surgery,General,22,20,18,2,hos_09ac214b
6/9/2025,Surgery,General,22,20,16,2,hos_09ac214b
7/9/2025,Surgery,General,22,20,16,2,hos_09ac214b
9/9/2025,Surgery,General,22,20,17,2,hos_09ac214b
4/10/2025,Surgery,General,22,20,15,2,hos_09ac214b
19/10/2025,Surgery,General,22,20,16,2,hos_09ac214b
25/10/2025,Surgery,General,22,20,17,2,hos_09ac214b
30/10/2025,Surgery,General,22,20,18,2,hos_09ac214b
2/11/2025,Surgery,General,22,20,16,2,hos_09ac214b
22/11/2025,Surgery,General,22,20,17,2,hos_09ac214b
23/11/2025,Surgery,General,22,20,15,2,hos_09ac214b
30/11/2025,Surgery,General,22,20,16,2,hos_09ac214b
1/12/2025,Surgery,General,22,20,17,2,hos_09ac214b
7/12/2025,Surgery,General,22,20,19,2,hos_09ac214b
17/12/2025,Surgery,General,22,20,18,2,hos_09ac214b
28/12/2025,Surgery,General,22,20,16,2,hos_09ac214b
15/1/2024,Surgery,General,37,35,30,2,hos_0761b0f7
18/1/2024,Surgery,General,37,35,34,2,hos_0761b0f7
20/1/2024,Surgery,General,37,35,28,2,hos_0761b0f7
25/1/2024,Surgery,General,37,35,31,2,hos_0761b0f7
3/2/2024,Surgery,General,37,35,29,2,hos_0761b0f7
18/2/2024,Surgery,General,37,35,29,2,hos_0761b0f7
2/3/2024,Surgery,General,37,35,29,2,hos_0761b0f7
3/3/2024,Surgery,General,37,35,29,2,hos_0761b0f7
21/3/2024,Surgery,General,37,35,33,2,hos_0761b0f7
31/3/2024,Surgery,General,37,35,32,2,hos_0761b0f7
13/4/2024,Surgery,General,37,35,31,2,hos_0761b0f7
18/4/2024,Surgery,General,37,35,34,2,hos_0761b0f7
5/5/2024,Surgery,General,37,35,31,2,hos_0761b0f7
11/5/2024,Surgery,General,37,35,28,2,hos_0761b0f7
12/5/2024,Surgery,General,37,35,29,2,hos_0761b0f7
19/5/2024,Surgery,General,37,35,28,2,hos_0761b0f7
25/5/2024,Surgery,General,37,35,29,2,hos_0761b0f7
27/5/2024,Surgery,General,37,35,32,2,hos_0761b0f7
8/6/2024,Surgery,General,37,35,28,2,hos_0761b0f7
9/6/2024,Surgery,General,37,35,31,2,hos_0761b0f7
14/6/2024,Surgery,General,37,35,32,2,hos_0761b0f7
23/6/2024,Surgery,General,37,35,32,2,hos_0761b0f7
5/7/2024,Surgery,General,37,35,28,2,hos_0761b0f7
6/7/2024,Surgery,General,37,35,28,2,hos_0761b0f7
20/7/2024,Surgery,General,37,35,31,2,hos_0761b0f7
28/7/2024,Surgery,General,37,35,28,2,hos_0761b0f7
5/8/2024,Surgery,General,37,35,30,2,hos_0761b0f7
10/8/2024,Surgery,General,37,35,33,2,hos_0761b0f7
24/8/2024,Surgery,General,37,35,31,2,hos_0761b0f7
1/9/2024,Surgery,General,37,35,31,2,hos_0761b0f7
8/9/2024,Surgery,General,37,35,31,2,hos_0761b0f7
23/9/2024,Surgery,General,37,35,32,2,hos_0761b0f7
19/10/2024,Surgery,General,37,35,30,2,hos_0761b0f7
20/10/2024,Surgery,General,37,35,30,2,hos_0761b0f7
26/10/2024,Surgery,General,37,35,32,2,hos_0761b0f7
27/10/2024,Surgery,General,37,35,32,2,hos_0761b0f7
3/11/2024,Surgery,General,37,35,28,2,hos_0761b0f7
16/11/2024,Surgery,General,37,35,30,2,hos_0761b0f7
24/11/2024,Surgery,General,37,35,27,2,hos_0761b0f7
1/12/2024,Surgery,General,37,35,30,2,hos_0761b0f7
12/12/2024,Surgery,General,37,35,34,2,hos_0761b0f7
22/12/2024,Surgery,General,37,35,33,2,hos_0761b0f7
29/12/2024,Surgery,General,37,35,28,2,hos_0761b0f7
5/1/2025,Surgery,General,37,35,30,2,hos_0761b0f7
11/1/2025,Surgery,General,37,35,31,2,hos_0761b0f7
12/1/2025,Surgery,General,37,35,28,2,hos_0761b0f7
15/1/2025,Surgery,General,37,35,29,2,hos_0761b0f7
19/1/2025,Surgery,General,37,35,29,2,hos_0761b0f7
31/1/2025,Surgery,General,37,35,34,2,hos_0761b0f7
1/2/2025,Surgery,General,37,35,32,2,hos_0761b0f7
2/2/2025,Surgery,General,37,35,27,2,hos_0761b0f7
16/2/2025,Surgery,General,37,35,30,2,hos_0761b0f7
1/3/2025,Surgery,General,37,35,31,2,hos_0761b0f7
15/3/2025,Surgery,General,37,35,30,2,hos_0761b0f7
22/3/2025,Surgery,General,37,35,29,2,hos_0761b0f7
23/3/2025,Surgery,General,37,35,29,2,hos_0761b0f7
5/4/2025,Surgery,General,37,35,33,2,hos_0761b0f7
12/4/2025,Surgery,General,37,35,29,2,hos_0761b0f7
20/4/2025,Surgery,General,37,35,28,2,hos_0761b0f7
4/5/2025,Surgery,General,37,35,33,2,hos_0761b0f7
10/5/2025,Surgery,General,37,35,28,2,hos_0761b0f7
17/5/2025,Surgery,General,37,35,31,2,hos_0761b0f7
19/5/2025,Surgery,General,37,35,31,2,hos_0761b0f7
24/5/2025,Surgery,General,37,35,29,2,hos_0761b0f7
25/5/2025,Surgery,General,37,35,34,2,hos_0761b0f7
1/6/2025,Surgery,General,37,35,30,2,hos_0761b0f7
7/6/2025,Surgery,General,37,35,30,2,hos_0761b0f7
15/6/2025,Surgery,General,37,35,29,2,hos_0761b0f7
21/6/2025,Surgery,General,37,35,28,2,hos_0761b0f7
23/6/2025,Surgery,General,37,35,30,2,hos_0761b0f7
24/6/2025,Surgery,General,37,35,34,2,hos_0761b0f7
28/6/2025,Surgery,General,37,35,27,2,hos_0761b0f7
5/7/2025,Surgery,General,37,35,31,2,hos_0761b0f7
22/7/2025,Surgery,General,37,35,29,2,hos_0761b0f7
16/8/2025,Surgery,General,37,35,30,2,hos_0761b0f7
24/8/2025,Surgery,General,37,35,30,2,hos_0761b0f7
3/9/2025,Surgery,General,37,35,33,2,hos_0761b0f7
6/9/2025,Surgery,General,37,35,33,2,hos_0761b0f7
7/9/2025,Surgery,General,37,35,27,2,hos_0761b0f7
14/9/2025,Surgery,General,37,35,30,2,hos_0761b0f7
16/9/2025,Surgery,General,37,35,32,2,hos_0761b0f7
26/9/2025,Surgery,General,37,35,34,2,hos_0761b0f7
28/9/2025,Surgery,General,37,35,25,2,hos_0761b0f7
5/10/2025,Surgery,General,37,35,26,2,hos_0761b0f7
11/10/2025,Surgery,General,37,35,32,2,hos_0761b0f7
16/10/2025,Surgery,General,37,35,30,2,hos_0761b0f7
1/11/2025,Surgery,General,37,35,29,2,hos_0761b0f7
9/11/2025,Surgery,General,37,35,32,2,hos_0761b0f7
15/11/2025,Surgery,General,37,35,26,2,hos_0761b0f7
29/11/2025,Surgery,General,37,35,27,2,hos_0761b0f7
30/11/2025,Surgery,General,37,35,28,2,hos_0761b0f7
7/1/2024,Surgery,General,37,35,32,2,hos_bb1586d2
11/1/2024,Surgery,General,37,35,31,2,hos_bb1586d2
13/1/2024,Surgery,General,37,35,31,2,hos_bb1586d2
14/1/2024,Surgery,General,37,35,33,2,hos_bb1586d2
20/1/2024,Surgery,General,37,35,28,2,hos_bb1586d2
28/1/2024,Surgery,General,37,35,30,2,hos_bb1586d2
8/2/2024,Surgery,General,37,35,34,2,hos_bb1586d2
17/2/2024,Surgery,General,37,35,28,2,hos_bb1586d2
24/2/2024,Surgery,General,37,35,28,2,hos_bb1586d2
28/2/2024,Surgery,General,37,35,32,2,hos_bb1586d2
12/3/2024,Surgery,General,37,35,33,2,hos_bb1586d2
26/3/2024,Surgery,General,37,35,29,2,hos_bb1586d2
10/4/2024,Surgery,General,37,35,33,2,hos_bb1586d2
13/4/2024,Surgery,General,37,35,28,2,hos_bb1586d2
26/4/2024,Surgery,General,37,35,30,2,hos_bb1586d2
1/5/2024,Surgery,General,37,35,32,2,hos_bb1586d2
4/5/2024,Surgery,General,37,35,30,2,hos_bb1586d2
11/5/2024,Surgery,General,37,35,29,2,hos_bb1586d2
12/5/2024,Surgery,General,37,35,27,2,hos_bb1586d2
17/5/2024,Surgery,General,37,35,31,2,hos_bb1586d2
18/5/2024,Surgery,General,37,35,27,2,hos_bb1586d2
30/5/2024,Surgery,General,37,35,31,2,hos_bb1586d2
8/6/2024,Surgery,General,37,35,29,2,hos_bb1586d2
9/6/2024,Surgery,General,37,35,29,2,hos_bb1586d2
15/6/2024,Surgery,General,37,35,32,2,hos_bb1586d2
22/6/2024,Surgery,General,37,35,29,2,hos_bb1586d2
30/6/2024,Surgery,General,37,35,29,2,hos_bb1586d2
14/7/2024,Surgery,General,37,35,30,2,hos_bb1586d2
21/7/2024,Surgery,General,37,35,28,2,hos_bb1586d2
23/7/2024,Surgery,General,37,35,31,2,hos_bb1586d2
28/7/2024,Surgery,General,37,35,29,2,hos_bb1586d2
13/8/2024,Surgery,General,37,35,30,2,hos_bb1586d2
1/9/2024,Surgery,General,37,35,30,2,hos_bb1586d2
7/9/2024,Surgery,General,37,35,25,2,hos_bb1586d2
8/9/2024,Surgery,General,37,35,27,2,hos_bb1586d2
11/9/2024,Surgery,General,37,35,28,2,hos_bb1586d2
18/9/2024,Surgery,General,37,35,32,2,hos_bb1586d2
21/9/2024,Surgery,General,37,35,27,2,hos_bb1586d2
28/9/2024,Surgery,General,37,35,28,2,hos_bb1586d2
29/9/2024,Surgery,General,37,35,32,2,hos_bb1586d2
6/10/2024,Surgery,General,37,35,29,2,hos_bb1586d2
13/10/2024,Surgery,General,37,35,34,2,hos_bb1586d2
26/10/2024,Surgery,General,37,35,32,2,hos_bb1586d2
2/11/2024,Surgery,General,37,35,31,2,hos_bb1586d2
24/11/2024,Surgery,General,37,35,30,2,hos_bb1586d2
30/11/2024,Surgery,General,37,35,31,2,hos_bb1586d2
1/12/2024,Surgery,General,37,35,28,2,hos_bb1586d2
8/12/2024,Surgery,General,37,35,30,2,hos_bb1586d2
14/12/2024,Surgery,General,37,35,29,2,hos_bb1586d2
15/12/2024,Surgery,General,37,35,30,2,hos_bb1586d2
17/12/2024,Surgery,General,37,35,34,2,hos_bb1586d2
22/12/2024,Surgery,General,37,35,34,2,hos_bb1586d2
26/12/2024,Surgery,General,37,35,28,2,hos_bb1586d2
28/12/2024,Surgery,General,37,35,29,2,hos_bb1586d2
1/1/2025,Surgery,General,37,35,28,2,hos_bb1586d2
19/1/2025,Surgery,General,37,35,26,2,hos_bb1586d2
25/1/2025,Surgery,General,37,35,28,2,hos_bb1586d2
26/1/2025,Surgery,General,37,35,29,2,hos_bb1586d2
8/2/2025,Surgery,General,37,35,29,2,hos_bb1586d2
15/2/2025,Surgery,General,37,35,33,2,hos_bb1586d2
16/2/2025,Surgery,General,37,35,29,2,hos_bb1586d2
18/2/2025,Surgery,General,37,35,29,2,hos_bb1586d2
23/3/2025,Surgery,General,37,35,29,2,hos_bb1586d2
29/3/2025,Surgery,General,37,35,33,2,hos_bb1586d2
30/3/2025,Surgery,General,37,35,31,2,hos_bb1586d2
20/4/2025,Surgery,General,37,35,30,2,hos_bb1586d2
11/5/2025,Surgery,General,37,35,30,2,hos_bb1586d2
24/5/2025,Surgery,General,37,35,26,2,hos_bb1586d2
31/5/2025,Surgery,General,37,35,27,2,hos_bb1586d2
14/6/2025,Surgery,General,37,35,27,2,hos_bb1586d2
22/6/2025,Surgery,General,37,35,26,2,hos_bb1586d2
28/6/2025,Surgery,General,37,35,28,2,hos_bb1586d2
8/7/2025,Surgery,General,37,35,28,2,hos_bb1586d2
14/7/2025,Surgery,General,37,35,33,2,hos_bb1586d2
25/7/2025,Surgery,General,37,35,28,2,hos_bb1586d2
27/7/2025,Surgery,General,37,35,31,2,hos_bb1586d2
3/8/2025,Surgery,General,37,35,30,2,hos_bb1586d2
10/8/2025,Surgery,General,37,35,31,2,hos_bb1586d2
16/8/2025,Surgery,General,37,35,27,2,hos_bb1586d2
17/8/2025,Surgery,General,37,35,30,2,hos_bb1586d2
23/8/2025,Surgery,General,37,35,27,2,hos_bb1586d2
4/9/2025,Surgery,General,37,35,32,2,hos_bb1586d2
21/9/2025,Surgery,General,37,35,31,2,hos_bb1586d2
4/10/2025,Surgery,General,37,35,33,2,hos_bb1586d2
5/10/2025,Surgery,General,37,35,30,2,hos_bb1586d2
11/10/2025,Surgery,General,37,35,31,2,hos_bb1586d2
13/10/2025,Surgery,General,37,35,28,2,hos_bb1586d2
14/10/2025,Surgery,General,37,35,32,2,hos_bb1586d2
18/10/2025,Surgery,General,37,35,31,2,hos_bb1586d2
23/10/2025,Surgery,General,37,35,32,2,hos_bb1586d2
2/11/2025,Surgery,General,37,35,28,2,hos_bb1586d2
13/11/2025,Surgery,General,37,35,29,2,hos_bb1586d2
16/11/2025,Surgery,General,37,35,27,2,hos_bb1586d2
30/11/2025,Surgery,General,37,35,33,2,hos_bb1586d2
